,Unnamed: 0,openalex_id,doi,openalex_title,type,publication_date,openalex_publication_year,openalex_volume,issue,first_page,last_page,authors,keywords,abstract,openalex_source_title,source_issn,source_type,cited_by_count,referenced_works,openalex_name_1st_author,uuid,matched,score
2019,2071,https://openalex.org/W12441308,,selective surface functionalization of si and poly-sige resonators for a monolithic integration of bio- and gas sensors with cmos,article,2012-04-12,2012,,,,,"Silvia Armini, Vladimir Cherman, Alexander Volodin, Silvia Lenci, Francesco Pieri, Daan Wouters, Joos Moonens, Pieter Neutens, C. Dupré, E. Ollier, Yoshishige Tsuchiya, Hiroshi Mizuta","Surface Modification, Silanization, Nanoelectromechanical systems","Resonant SOI-CMOSFET NEMS gas/bio sensors represent an important fundamental research topic and an emerging technology for many applications, thanks to the high flexibility offered by the surface functionalization methods which can tailor sensing layers for a large variety of gases and biomolecules. Self-assembled monolayers (SAMs) are one of the most relevant functionalization approaches to achieve selectivity in the sensing processes. Although the optimization of these organic films has received considerable attention, most of the functionalization routes have focused on the coating of sensors with relative large areas. The downscaling of the SAMs to small nano-devices, such as Si and poly SiGe NEMS and MEMS-based sensors, requires additional tools, both for their selective deposition and characterization. In this work, two main approaches to selective Si nanowires functionalization are being investigated: i) selective Joule heating ablation of the protective polymer layer on the suspended NW surface, and ii) e-beam lithography to open the resist layer on the NW area. In a following step, a NH2-SAM layer is deposited on the unprotected silicon oxide surface and glutaraldehyde molecules are used as a linker between the SAM amino functionality and biotin. The frequency shift response during CO2 sensing is studied as a function of an increasing number of amino functionalities of the silanization precursors. Finally Kelvin probe atomic force microscopy allows mapping the functionalized area due to the observed shift in surface potential between bare and SAMs-coated SiO2 surface.",,,,0,[],Armini,,False,
2020,2072,https://openalex.org/W1525707719,,self - assembly of thin films for localized gene delivery systems,book,2010-05-03,2010,,,,,Jenifer Blacklock,Layer by layer,"Gene delivery from reducible layer-by-layer (LbL) films has shown to be an effective way of delivering DNA both spatially and temporally. By incorporating DNA as the polyanion in the system, the polycation can be altered in order to trigger the release of DNA from bioreducible LbL films. This thesis focuses on the biological aspects of bioreducible LbL films, the effect of altering the mechanical behavior of LbL films with regards to cell adhesion and transfection activity, as well as the release dynamics of DNA from bioreducible LbL films. It has been found that bioreducible LbL films have high transfection activity in vitro and sustained levels of transfection in vivo. Futhermore, it was found that bioreducible films are biocompatible in vivo. Studies also found that the rigidity of the films can be increased via cross-linking LbL films or by simply adjusting the ionic strength of the deposition solution. In vitro studies showed that the increase in rigidity also increases the transfection activity of cells. Finally, atomic force microscopy (AFM) experiments were performed to investigate DNA release from bioreducible LbL films.",,,,0,[],Blacklock,,False,
2021,2073,https://openalex.org/W147880165,,evolution of ir absorber for integration in an ir sensitive co2 detector,article,2011-01-01,2011,,,,,Shakeel Ashraf,Zinc selenide,"The maximum sensitivity of a thermal IR sensor can be available either by means of the sensor material, having its own absorbing properties, or by the deposition of an additional absorber structure on the detector surface. In this thesis, the theory of two absorption structures is discussed. The first is called the interferometric absorber structure. The second structure under investigation uses a lead selenide layer for the IR absorption. In the interferometric structure, a new epoxy material SU8-2002 was used as a dielectric medium. This material has a very low thermal conductivity of 0.3 W/mK, which makes it suitable for thermal detectors. The interferometric structure is based on three layers, a 40–60 A thick Ti layer, a SU8–2002 layer with a thickness of 2000 A thick and a 2000A Al layer. Using standard cleanroom processing an interferometric structure was fabricated. Transfer matrix theory was used in order to simulate the interferometric structure and the lead selenide was fabricated by means of an argon-plasma sputtering process. Both fabricated samples were characterized through Fourier transfer infrared (FTIR) spectroscopy together with a specular reflectance accessory. The thicknesses of the added layers were measured using Atomic force microscopy (AFM) for both the interferometric and lead selenide structure. It was determined that by changing the reflective index value of the SU8-2002 from the reported value of 1.575 to about 2.40 that this provided a better agreement with the experimental results. The absorption results for the interferometric structure were determined to be approximately 82–98% for the wavelength region of 2-20µm at 30 degree. The PbSe absorption spectra showed 30%–50% absorption for the wavelength region 2.5 – 6.67μm.",,,,0,[],Ashraf,,False,
2022,2074,https://openalex.org/W2186570795,,computer-aided deposition of ga x sb 1-x thin films,article,2012-01-01,2012,,,,,"Janne Kalikka, Jaakko Akola, R. Jones","Deposition, Nanosecond","Phase change materials function because the amorphous and crystalline phases have distinct electronic and optical properties, and the transition between them can occur on the timescale of nanoseconds. The determination of the structures involved has challenged both theory and experiment. Atomistic simulations on phase-change materials have focused on melt-quenched samples, and both system size and quench time have posed challenges. Here, we have performed density functional/molecular dynamics simulations of thin films of Ga x Sb 1-x alloys (x=0.125, 0.25, 0.333, and 0.50), which belong to the family of Sb-rich PCMs. We grow deposited samples of 528 atoms at 300 K on a fixed template by generating sparse layers (gas) of the material in question. The low atomic mobility and randomized deposition procedure result in structures with a significant number of Ga-Ga bonds.",,,,0,"['https://openalex.org/W1965889583', 'https://openalex.org/W1970962091', 'https://openalex.org/W2009568898', 'https://openalex.org/W2016168218', 'https://openalex.org/W2045596260', 'https://openalex.org/W2048575276']",Kalikka,,False,
2023,2075,https://openalex.org/W3151505877,,effect of tmga flux on gan films deposited on ti coated on glass substrates at low temperature,article,2013-01-01,2013,,,,,En Wang,"Ohmic contact, Electron cyclotron resonance","Highly c-axis-oriented GaN films were deposited on Ti coated glass substrates using low temperature electron cyclotron resonance plasma enhanced metal organic chemical vapor deposition system(ECR-PEMOCVD) with trimethyl gallium(TMGa) as gallium source. The influence of TMGa flux on the properties of GaN films were systematically investigated by reflection high energy electron diffraction(RHEED), X-ray diffraction analysis(XRD), atomic force microscopy(AFM) and Raman scattering. The GaN film with small surface roughness and high c-axis preferred orientation was successfully achieved at the optimized TMGa flux of 1.0 sccm. The ohmic contact characteristic between GaN and Ti layer was clearly demonstrated by the near-linear current-voltage(I-V) curve. The GaN/Ti/glass structure has great potential to dramatically improve the scalability and reduce the cost of solid-state lighting light emitting diodes.",科学通报(英文版),,journal,0,[],Wang,,False,
2024,2076,https://openalex.org/W2620129522,,"элементный состав и распределение компонентов по глубине в структурах pd/fe, полученных метом динамического атомного перемешивания",article,2012-01-01,2012,,6,,,"Тульев Валентин Валентинович, Ташлыков Игорь Серафимович, Литвинов Дмитрий Анатольевич","Deposition, Rutherford backscattering spectrometry","С помощью резерфордовского обратного рассеяния ионов гелия в сочетании с компьютерным моделированием был проведен анализ элементного состава структур Pd/Fe, полученных осаждением атомов палладия на подложку из железа методом динамического атомного перемешивания. В качестве ассистирующих ионов использовались ионы аргона с энергией 6 кэВ. Плотность ионного тока составляла ~(9 -20) мкА/см 2, интегральный поток ионов аргона был (0,7 -1,6) × 10 16 ион/см 2. Проведенное исследование позволило установить, что создаваемые структуры помимо атомов железа содержат ~30 -47 ат. % атомов палладия и ~0,5 -1,2 ат. % атомов аргона. При этом наблюдается проникновение атомов железа в пленку палладия вследствие атомного перемешивания, проникновение атомов палладия в железо вследствие радиационно-стимулированной диффузии, а также распыление пленки палладия.Rutherford backscattering and RUMP simulation programme have been applied to investigate composition of Pd/Fe system prepared using dynamic atomic deposition process when deposition of Pd thin film on Fe substrate was assisted with 6 keV Ar+ ions irradiation. It is estimated that thin (~40 nm) surface layer consists of ~30-47 at. % Pd, ~0,5-1,2 at. % Ar and the remaining is Fe. Dynamic deposition of Pd on Fe substrate is accompanied with radiation enhanced diffusion of Pd, Ar atoms in substrate and out diffusion of Fe atoms in deposited Pd coating",,,,0,[],Валентинович,,False,
2025,2077,https://openalex.org/W2741032210,,"electroless copper plating on 1,2-ethylenediamine grafted poly(ethyleneterepthalate) for the fabrication of flexible copper clad laminate",article,2013-01-01,2013,,,,,Longlong XueQian,"Copper plating, Metallizing, Ethylene diamine, Plating (geology)","An efficient method for the fabrication of flexible copper clad laminate (FCCL) on poly(ethylen- eterepthalate) (PET) sheet by electroless plating was developed. This method relies on PET surface grafted 1,2- ethylenediamine (EDA) layer, which is employed as an adhesive interlayer for the manufacture of FCCL. Au cat- alysts were adsorbed on the EDA treated PET sheet and subsequently initiate the deposition of copper in an elec- troless plating solution. Attenuated total reflection fou- rier transformation infrared (ATR-FT-IR) spectroscopy, water contact angle, X-ray photoelectron spectroscopy, and atomic force microscope were employed to trace the surface changes during the grafting process with water, ethanol or dimethyl sulfoxide (DMSO) as solvent. For the PET sheets grafted from ethanol and DMSO solution, the prepared copper layers show strong adhesion to the substrate, which can pass Scotch tape test, while the sample grafted from water solution fail. All results indicate that using ethanol or DMSO as solvent for EDA grafting is benefit for the prepa- ration of FCCL, and the adhesive improvements are due to an increase in the surface roughness of PET sheets and the amount of gold particles adsorbed on PET surface which act as nucleation and anchor sites for copper.",,,,0,['https://openalex.org/W605959634'],XueQian,,False,
2026,2078,https://openalex.org/W85845148,,nanoscale tailoring of the surface properties of biomedical devices by layer-by-layer technique,article,2011-06-13,2011,1,2011,441,444,"Valeria Chiono, Irene Carmagnola, Francesca Boccafoschi, Piergiorgio Gentile, Chiara Tonda‐Turo, Miguel Leal, Emiliano Descrovi, Mirko Ballarini, Gianluca Ciardelli","Layer by layer, Triethoxysilane, Surface Modification","In this work, the layer-by-layer (LbL) technique was applied for the coating of 316L stainless steel model substrates for stents, after surface priming by functionalisation with 3-aminopropyl) triethoxysilane (APTES). APTES coatings were prepared through the deposition of an APTES acqueous-ethanol solution on the metal substrates. The morphological and physico-chemical characteristics of APTES coatings were investigated by fluorescence and atomic force microscopy (AFM), scanning electron microscopy (SEM) and X-ray photoelectron spectroscopy (XPS) analysis. APTES films consisted of globular submicrometer domains, coating the stainless steel substrates. XPS analysis demonstrated the presence of amino groups on the APTES-functionalised surface, although the preferential surface exposure of APTES alkyl chains and/or the roughness of the coatings strongly decreased the static water contact angle. Fluorescence microscopy also showed the multilayered structure of APTES coatings on stainless steel substrates. Heparin/ poly(diallyl dimethylammonium) chloride (HE/PDDA) LbL coatings were prepared on the APTESmodified surface. SEM analysis showed that surface morphological features of LbL coated samples were not homogeneous probably due to the intrinsic roughness of metal substrates. AFM phase images revealed that LbL coatings were also not homogeneous, as submicrometer domains with different features were observed. In addition, the LbL coated metal surfaces were hydrophilic with an intermediate contact angle between the ones of pure HE and PDDA: this finding again confirmed the non-homogenity of the LbL coating. Preliminary in vitro platelet adhesion tests showed that LbL coated substrates exposing HE as the last layer strongly inhibited platelet adhesion. Future efforts are in progress to increase the density of amino groups on the APTES modified coatings with the aim to promote the deposition of more homogeneous LbL coatings on model stent surfaces.",,,,0,[],Chiono,,False,
2027,2079,https://openalex.org/W315038072,,development of a high-throughput method for the optical screening of phase transformations related to amorphous materials for harsh environment applications,article,2012-02-01,2012,,,,,Alfred Ludwig,Characterization,"Abstract : A method to systematically and efficiently search for new materials is to use thin-film combinatorics, which offers the great advantage of producing materials libraries with hundreds of samples on one substrate in a single experiment. Using a combinatorial approach together with high-throughput characterization methods should lead to faster results than using the conventional experimental strategies. This project's objective is to fabricate thin film materials libraries of amorphous materials which exhibit high crystallization temperatures and show superior corrosion resistance, and to develop high-throughput methods to characterize them. Combinatorial libraries of two materials systems were studied during the course of this project: Ti-Ni-Cu and Cr-Si-Nb. Physical vapor deposition was used to deposit the libraries. Atomic mixing and partial layer/atomic layer approaches for coating material growth were both used. A series of identical thin-film libraries were produced, enabling directly comparable subsequent measurements during annealing and high-temperature oxidation corrosion investigations. High-throughput characterization techniques developed and/or employed included automated surface profilometry, automated energy dispersive x-ray spectroscopy, automated x-ray diffraction, high-throughput transmission electron microscopy, automated electrical resistivity mapping, in-situ measurement of bending of micro-machined cantilever beams, ex-situ digital holographic measurement of thickness changes or cantilever bending, and in-situ optically monitored surface roughness, color, or reflectivity changes during heat treatment. These techniques offer potential to rapidly characterize materials libraries to identify promising candidates with desired properties.",,,,0,[],Ludwig,,False,
2028,2080,https://openalex.org/W2254896073,,화학환원법을 이용한 은 코팅 구리 분말 제조 시 환원제의 영향 및 전기비저항 특성,article,2010-12-01,2010,48,12,1097,1102,"안종관, 윤치호, 김동진, 조성욱, 박제신",Diffractometer,"Silver coated copper powders were prepared by a chemical reduction method with controlling the deposition process variables such as the feeding rate of the silver ionic solution and concentration of the reductants at room temperature. The characteristics of the products were evaluated by scanning electron microscope (SEM), X-ray diffractometer (XRD), atomic absorption spectrophotometer (AA) and a 4 probe resistivity measurement system. The optimum condition of the preparation of Ag coated Cu powders was at 0.05 M of potassium sodium tartrate and 2 ml/min of the feeding rate of the silver ionic solution. Our method successfully produced dense, uniform, and well-dispersed Ag coated Cu powder of 2~2.5 μm witha silver layer of 100~200 nm. Additionally, we found that thespecific resistivity of the 30 wt.% Ag coated Cu powder was similar to that of pure silver, so that the composite powder could be used as an alternative electromagnetic shielding material for silver.",대한금속재료학회지,,journal,0,[],안종관,,False,
2029,2081,https://openalex.org/W2259429646,,pt-based nanoparticles: synthesis and imaging by hp-stm,article,2013-03-25,2013,,,,,"Cédric Barroo, Lars Heinke, Zhongwei Zhu, Thierry Visart de Bocarmé, Norbert Kruse, Gábor A. Somorjai","Dispersity, Torr, Deposition","The high-pressure scanning tunneling microscope (HP-STM) allows studying morphological changes of the catalyst during ongoing reactions under realistic conditions (up to 1000 Torr of gas mixture). Studies on (557) and (332) oriented Pt crystals highlight the breaking of the surface steps into 2 nm clusters [1]. To consider the higher complexity of the surface of catalytic clusters, Pt-based nanoparticles were synthesized with narrow size and shape distribution by making use of the concepts of colloidal chemistry [2]. After deposition on flat Au(111) surface or n-doped Si, these nanoparticles were characterized at room temperature by HP-STM. The presence of the organic layer originating from the capping agent induces a loss of resolution: the nanoparticles present an irregular shape and cannot be distinguished from each other. Removal of this layer by post-treatment (UV-ozone, atomic H and O2-plasma) is also discussed.Synthesis of PtCo nanoparticles using oleic acid as stabilizer and O2-plasma as removing treatment seems up to now to be the most efficient way to get rid of the capping agent and to obtain clean monodisperse nanoparticles of 12 nanometer diameter on a flat support (of n-doped Si), separated from each other by 1 to 2 nm.",,,,0,[],Barroo,,False,
2030,2082,https://openalex.org/W2354837586,,study on surface passivation of gaas substrates with zno films de posited using rf sputtering,article,2013-01-01,2013,,,,,Wang Yun-hu,"Passivation, Stoichiometry, Deposition, Surface States","Surface passivation of GaAs semiconductor materials has been studied to improve surface stability.An ultra-thin(~8nm)passivation layer of ZnO on GaAs was prepared by RF deposition method to control the interface trap densities and to prevent the Feimi level pinning.The optical and passivation performance of ZnO film has been investigated by photoluminescence(PL)and X-ray photoelectron spectroscopy(XPS).An increase in intrinsic PL intensity up to 112.5%and a decrease in impurity PL intensity down to 82.4%are observed after depositing ZnO films compared with unpassivated GaAs surface.XPS measurement results show that the atomic concentration ratio of Ga/As(originally~1.47) has been modified to a value of~0.94,indicating an improvement of the surface stoichiometry in GaAs,Ga-O,As-O bonding is found to get effectively suppressed in RF deposited ZnO/GaAs interface structures.Passivation enhancement mechanism is also discussed.Research results indicate that an ultra-thin ZnO film deposited on the GaAs surface is a feasible choice for GaAs surface passivation.",journal of optoelectronics·laser,,journal,0,[],Yun-hu,,False,
2031,2083,https://openalex.org/W2265251166,,利用射頻濺鍍製作氧化鋁鈰 mis 電容器之電性與結構特性分析,article,2010-01-01,2010,,,1,80,賴冠廷,Ellipsometry,"Ultra-thin high-k CeO2 and CeAlO films were independently deposited on p-type Si-substrate by RF magnetron co-sputtering as the gate insulators of metal-insulator-semiconductor (MIS) capacitors. The film deposition was carried out in the oxygen/argon (O2/Ar) ambient with various ratios at room temperature, and the physical thickness of the films was determined to be about 7 nm by ellipsometry. After deposition, a rapid thermal anneal (RTA) in nitrogen (N2) ambient was then performed at 550 or 850℃. The crystalline phases and morphologies of the high-k films after RTA were analyzed by X-ray diffraction (XRD) patterns and atomic force microscopy (AFM) measurements, respectively. Moreover, J-V (current density-voltage) and high frequency (1 MHz) C-V (capacitance-voltage) measurements were performed with Agilent B1500A electrometer and 4980 LCR meter, respectively, for electrical characterization. Transmission electron microscopy (TEM) and X-ray photoelectron spectroscopy (XPS) were utilized to confirm the microstructures of the CeO2 and CeAlO insulators and their interfacial layers formed in contact with the Si-substrates. According to XRD, CeO2 films are amorphous after 550℃ annealing but are crystallized after 850℃ annealing. Moreover, as annealing temperature increases from 550 to 850℃, both the dielectric constant and gate leakage current of CeO2 films decrease. This phenomenon is attributed to a thicker interfacial layer (Ce-silicate) formed after a higher temperature RTA, which is confirmed by XRD, XPS, and TEM. On the other hand, CeAlO films remain amorphous after 850℃ annealing, indicating that the incorporation of Al into CeO2 suppresses the crystallization. Furthermore, as the O2/Ar ratio during film deposition increases from 0:5 to 3:5, the dielectric constant increases and the gate leakage current decreases. This behavior is consistent with the oxygen vacancy model. In conclusion, electrical and material properties of CeO2 and CeAlO gate insulators have been measured and compared. The addition of Al into CeO2 can raise crystallization temperature. The leakage current of CeO2 or CeAlO is suggested to be dominated by silicate thickness or oxygen vacancies, respectively.",,,,0,[],賴冠廷,,False,
2032,2084,https://openalex.org/W2604976879,,study on the properties of modified amorphous carbon thin filmsdeposited by pecvd.,article,2010-09-13,2010,,,,,"Adrian Stoica, Valentin Mocanu, Magdaléna Kadlěčíková, V. Peřina, Petr Klapetek, Daniel Franta, David Nečas, Pavel Slavíček, Vilma Buršı̂ková","Elastic recoil detection, Rutherford backscattering spectrometry, Amorphous carbon, Carbon fibers","Amorphous hydrogenated carbon (a-C:H) layers are frequently
deposited by plasma enhanced chemical vapor deposition (PECVD)
processes. This technology is very promising because of its
high control of film quality, its easy integration in current
technologies, its low cost, high efficiency and
reproducibility. Radio frequency PECVD techniques are accepted
as the most popular laboratory method to prepare hydrogenated
DLC films from a hydrocarbon precursor. Moreover, in the recent
years hydrogenated carbon thin films (HDLC) have attracted
increased attention due to their extraordinary physical and
chemical properties that are promising for a wide range of
applications. The aim of this work is to characterize and
compare the properties of HDLC as well as deuterated carbon
thin films (DDLC) deposited by RF-PECVD from two different
precursor mixtures methane/hydrogen (CH4/H2) and
methane/deuterium (CH4/D2) on single crystalline silicon, glass
and polycarbonate substrates.The experiments were performed at
the same deposition parameters, changing only the precursor gas
mixtures. The mechanical tests were performed mainly using
depth sensing indentation method. We focused our attention on
the following coating properties: hardness, elastic modulus,
fracture toughness, film-substrate adhesion. The
characterization of the thin films surface was done by contact
angle measurements and surface energy calculation. Moreover, we
studied the effect of the internal stress on the indentation
response of the film-substrate systems. The layer composition
was investigated by Rutherford backscattering spectrometry
(RBS) in combination with elastic recoil detection analysis
(ERDA). The results will be completed by atomic force
microscopy (AFM), scanning electron microscopy (SEM) and
optical studies (ellipsometry and spectrophotometry
measurements) on the given samples. Raman spectroscopy is
conveniently employed to study the phenomena in these materials
at the sub-microscale levels. Advanced plasma diagnostics were
performed by means of optical emission spectroscopy (OES).",,,,0,[],Stoica,,False,
2033,2085,https://openalex.org/W2780373461,,sulfur poisoning and tolerance of high permeance pd/cu alloy membranes for hydrogen separation,article,2010-08-27,2010,,,,,Natalie Pomerantz,"Permeance, Isothermal process","This work investigated the long-term stability of sulfur tolerant Pd/Cu alloy membranes for hydrogen separation by performing characterizations lasting several thousand hours in H2, He and H2S/H2 atmospheres ranging in concentration from 0.2 Â– 50 ppm and temperatures ranging from 250 - 500ÂoC. Two methods were used for fabricating the Pd/Cu membranes so that the sulfur tolerant fcc alloy would remain on the surface and minimize the decrease in hydrogen permeance inherent with fcc Pd/Cu alloys. The first method consisted of annealing a Pd/Cu bi-layer at high-temperatures and the second consisted of depositing a Pd/Cu/Pd tri-layer with an ultra-thin surface alloy. High temperature X-ray diffraction (HT-XRD) was employed to study the kinetics of the annealing process and atomic adsorption spectroscopy (AAS) was used to investigate the kinetics of the Cu deposition and Pd displacement of Cu. Upon the introduction of H2S, the permeance decrease observed was dependent upon the H2S feed concentration, and not the time of poisoning. However, after the recovery in pure H2 there was a portion of the permeance which could not be recovered due to adsorbed sulfur blocking H2 adsorption sites. The amount of recoverable permeance was dependent on the time of exposure to H2S and reached a limiting value which decreased with temperature. X-ray photoemission spectroscopy (XPS) was used to investigate poisoned samples and it was observed that the permeance not recovered at a given temperature in H2 was caused mostly by Cu sulfides. Both bi-layer and tri-layer membranes had hydrogen permeances which were higher than homogeneous Pd/Cu membranes of the same surface concentration. However, the tri-layer membranes performed as well as Pd membranes thus eliminating the disadvantage of alloying Pd with Cu without sacrificing sulfur tolerance.",,,,0,[],Pomerantz,,False,
2034,2086,https://openalex.org/W2355811654,,preparation of 'sandwich-like' au/pt composite multilayer films for methanol electrooxidation,article,2011-01-01,2011,,,,,Yong Li,Deposition,"Pt/Au composite monolayer films were fabricated by combining interfacial assembly and under-potential deposition(UPD) with redox replacement.Based on the Pt/Au composite monolayers,an organic linker-free method was proposed for the fabrication of sandwich-like Pt/Au composite multilayer films:(Pt/Au)n,Ptm/Au,and(Pt3/Au)k(n,m,or k represents the layer number).Electron microscopy was used to characterize the morphologies of the Au monolayer films and the Pt/Au composite multilayer films.For each type of composite multilayer films,a common characteristic was that the effective electroactive areas increased with an increase in the layer number.Additionally,the electrocatalytic activities of the composite multilayer films for methanol electrooxidation are systematically discussed by examining the catalytic current densities and its tolerance toward carbonaceous species.For the same series of composite multilayer films(Pt/Au)3,Pt3/Au,and(Pt3/Au)2 showed a higher catalytic current density than bulk Pt(Ptbulk).Among the three composite multilayer films,(Pt/Au)3 showed the best catalytic performance in terms of the current density and tolerance toward carbonaceous species.The tolerance of(Pt/Au)3 to carbonaceous species was found to be better than that of the commercial Pt/C catalyst.This better electrocatalytic activity may be attributed to the maximum synergistic effect between Au and Pt,which depends on the Pt:Au atomic ratio and also the arrangement of Pt and Au nanoparticles.",acta physico-chimica sinica,['1000-6818'],journal,0,[],Li,,False,
2035,2087,https://openalex.org/W2615359777,,optimized plasma enhanced chemical vapor deposition fromhmdso/o2 for surface protection of metals,article,2011-09-21,2011,,,,,"Mihai-George Mureşan, Lenka Zajı́čková, Václav Pekař, Vilma Buršı̂ková, Pavel Ondračka, Anna Campbellová, V. Peřina, Romana Mikšová",Hexamethyldisiloxane,"The coatings were obtained from mixtures of
hexamethyldisiloxane (HMDSO) with oxygen using a radio
frequency capacitively coupled glow discharge at 13.56 MHz.
Deposition of SiO2-like films from 8% HMDSO/O2 were found to
have low internal stress, high fracture toughness and high
hardness. Different pressures were used in order to obtain the
best properties of the films. These dual purpose films can be
used as a transparent protective coatings for aluminum
substrates or a intermediate layer for harder coatings with
good adhesion on stainless steel. The films were optically
characterized by spectroscopic ellipsometry and reflectometry.
Complete atomic composition was determined by ion beam analysis
(RBS/ERDA). Infrared spectroscopy was used for the chemical
bonds assessment. Hardness, elastic modulus and scratch test
were performed. Surface energy measurements indicated
hydrophilic character of the coatings, an important factor for
industrial applications. This work was supported by the Czech
Ministry of Education, under project MSM 0021622411 the Grant
Agency of Czech Republic project GACR 104/09/H080.",,,,0,[],Mureşan,,False,
2036,2088,https://openalex.org/W235887936,,surface preparation for ald of high-k dielectrics on ingaas,article,2012-01-01,2012,,,,,Wilhelm Melitz,"Passivation, High-κ dielectric, Metal gate, Subthreshold slope","The key for a successful gate-first process is when subsequent processing steps cannot degrade the semiconductor, the dielectric, or the oxidesemiconductor interfaces. For silicon, the only commercial ALD high-k fabrication process, which avoids processing induced damage, is a replacement gate process (a type of gate-last process). While preparing silicon for gate-last processing is straightforward, the key to a gate-last process for III -V semiconductors is the order and cleanliness of the III- V channel prior to dielectric deposition. Aggressive oxide thickness reduction (equivalent oxide thickness, or EOT, scaling) is needed to fabricate small gate length devices with small subthreshold swings. Furthermore, aggressive EOT scaling requires a very high uniform ALD nucleation density, with no pinholes due to surface contaminants. The key barrier to solving a very practical problem is a surface chemistry challenge: develop a chemical process which removes nearly all air induced defects and contaminants and leaves the III-V surface flat and electrically active for high nucleation density ALD gate oxide deposition, which unpins the Fermi level. The following study uses scanning tunneling microscopy (STM) and scanning tunneling spectroscopy (STS) to observe the removal of the oxide layer and restoration of the clean InGaAs surface reconstruction with atomic hydrogen cleaning, allowing for a gate-last or replacement-gate process. Along with surface cleaning STM and STS was used to characterize the initial passivation of InGaAs surfaces via ALD of trimethyl aluminum (TMA). The substrate temperature and initial surface reconstruction was critical to forming an unpinned passivation layer with a high nucleation density. A method was developed to use Kelvin probe force microscopy (KPFM) as a tool for insightful feedback on the electrostatics of scaled MOSFET devices. KPFM is a unique technique for providing two- dimensional potential profiles inside a working device. A procedure is described to obtain high-resolution KPFM results on ultra-high vacuum (UHV) cleaved III-V MOSCAPs",,,,0,[],Melitz,,False,
